,lat,lon,sz,names,len_cat
1914,36.1388297,-5.3559,2,Queensway (109),a
1915,36.1416134,-5.3579699,2,Bishop Caruana Road (486),a
1916,36.1420041,-5.3548682,2,Reclamation Road (520),a
1917,36.138134,-5.3583037,2,Peter Isola Promenade (539),a
1918,36.1342327,-5.3544759,2,Queensway Quay (170),a
1919,36.1427812,-5.3554792,2,Queensway (063),a
1920,36.1354813,-5.3537884,2,Line Wall Road (647),a
1921,36.1350116,-5.3536324,2,Line Wall Road (660),a
1922,36.134058,-5.3545309,2,Ordnance Wharf (536),a
1923,36.1324032,-5.3532186,2,Queensway (004),a
1924,36.1420113,-5.3556938,2,Queensway (073),a
1925,36.1378312,-5.3554384,2,Queensway (114),a
1926,36.1349189,-5.3535267,2,Line Wall Road (670),a
1927,36.1349229,-5.3534124,2,Line Wall Road (673),a
1928,36.1336142,-5.3560534,2,Ordnance Wharf (542),a
1929,36.1407524,-5.3558444,2,Queensway (087),a
1930,36.1401948,-5.3554504,2,Queensway (149),a
1931,36.142666,-5.355516,2,Queensway (067),a
1932,36.1391974,-5.3559787,2,Queensway (139),a
1933,36.1382745,-5.3578671,2,Coaling Island Road (314),a
1934,36.1413715,-5.3578301,2,Bishop Caruana Road (483),a
1935,36.1417555,-5.3557611,2,Queensway (854),a
1936,36.140524,-5.3556637,2,Queensway (143),a
1937,36.1337169,-5.352855,2,Rosia Road (613),a
1938,36.1393695,-5.3564258,2,Bishop Caruana Road (465),a
1939,36.1342327,-5.3544759,2,Queensway Quay (171),a
1940,36.1399317,-5.3555569,2,Queensway (100),a
1941,36.1382921,-5.3578394,2,Coaling Island Road (316),a
1942,36.1341847,-5.3541235,2,Ordnance Wharf (532),a
1943,36.1409148,-5.3549719,2,Reclamation Road (538),a
1944,36.1340085,-5.3533721,2,Ragged Staff Road (354),a
1945,36.1341066,-5.3544234,2,Queensway Quay (173),a
1946,36.1377405,-5.3596858,2,Peter Isola Promenade (542),a
1947,36.1351637,-5.3536705,2,Line Wall Road (651),a
1948,36.1337236,-5.3538888,2,Queensway (998),a
1949,36.1425507,-5.3555495,2,Queensway (069),a
1950,36.1371376,-5.3550185,2,Queensway (125),a
1951,36.1338568,-5.3528792,2,Rosia Road (604),a
1952,36.1380239,-5.3546727,2,Line Wall Road (624),a
1953,36.1375122,-5.3545262,2,Line Wall Road (630),a
1954,36.1349549,-5.3535956,2,Line Wall Road (664),a
1955,36.1399251,-5.3570374,2,Bishop Caruana Road (477),a
1956,36.1428768,-5.3543019,2,Line Wall Road (705),a
1957,36.1389076,-5.3559689,2,Queensway (106),a
1958,36.1369423,-5.354925,2,Queensway (128),a
1959,36.1337386,-5.3529029,2,Rosia Road (611),a
1960,36.1377874,-5.3546702,2,Line Wall Road (626),a
1961,36.138134,-5.3583037,2,Coaling Island Road (298),a
1962,36.1338435,-5.3552621,2,Ordnance Wharf (540),a
1963,36.1402223,-5.354919,2,Gibraltar War Memorial Promenade (649),a
1964,36.1414434,-5.3547815,2,Gibraltar War Memorial Promenade (659),a
1965,36.13705,-5.3531105,2,Main Street (394),a
1966,36.1414472,-5.3548024,2,Gibraltar War Memorial Promenade (658),a
1967,36.1320641,-5.3531833,2,Queensway (005),a
1968,36.1335528,-5.3530834,2,Rosia Road (544),a
1969,36.138306,-5.3578269,2,Coaling Island Road (317),a
1970,36.1389372,-5.3560817,2,Queensway (105),a
1971,36.1377438,-5.3596301,2,Peter Isola Promenade (540),a
1972,36.1409166,-5.3559093,2,Queensway (082),a
1973,36.1403436,-5.3549281,2,Campion Park (871),a
1974,36.1418083,-5.3580798,2,Bishop Caruana Road (487),a
1975,36.1371984,-5.3545058,2,Wellington Front (186),a
1976,36.1314185,-5.3532256,2,Queensway (009),a
1977,36.1392939,-5.3559291,2,Queensway (103),a
1978,36.1337987,-5.3529281,2,Rosia Road (607),a
1979,36.1378923,-5.3546736,2,Line Wall Road (625),a
1980,36.1370966,-5.3571637,2,Coaling Island Road (296),a
1981,36.1386576,-5.3570261,2,Coaling Island Road (307),a
1982,36.1394374,-5.3564745,2,Bishop Caruana Road (472),a
1983,36.1410595,-5.354968,2,Reclamation Road (512),a
1984,36.1404031,-5.3555647,2,Admiral Rooke Road (638),a
1985,36.1335934,-5.3536983,2,Ragged Staff Magazine (689),a
1986,36.1422184,-5.3581946,2,Europort Road (994),a
1987,36.139603,-5.3557549,2,Queensway (101),a
1988,36.1409815,-5.3549725,2,Reclamation Road (511),a
1989,36.140796,-5.355867,2,Queensway (085),a
1990,36.1413508,-5.3558679,2,Queensway (077),a
1991,36.1410607,-5.3559244,2,Queensway (080),a
1992,36.1407836,-5.3558608,2,Queensway (086),a
1993,36.1403436,-5.3555056,2,Queensway (146),a
1994,36.1401689,-5.3554479,2,Queensway (150),a
1995,36.140794,-5.3552777,2,Reclamation Road (869),a
1996,36.1330073,-5.353025,2,Rosia Road (546),a
1997,36.1337155,-5.3528273,2,Rosia Road (614),a
1998,36.1388494,-5.3564387,2,Coaling Island Road (309),a
1999,36.1383634,-5.3577923,2,Coaling Island Road (319),a
2000,36.1352925,-5.3537095,2,Line Wall Road (649),a
2001,36.1413812,-5.3550187,2,Reclamation Road (515),a
2002,36.1384189,-5.3577478,2,Coaling Island Road (301),a
2003,36.1361995,-5.3545174,2,Wellington Front (197),a
2004,36.1418761,-5.3549304,2,Reclamation Road (519),a
2005,36.1430643,-5.3546201,2,Reclamation Road (529),a
2006,36.1431073,-5.3546329,2,Reclamation Road (530),a
2007,36.1397148,-5.3568265,2,Bishop Caruana Road (475),a
2008,36.1382815,-5.3577048,2,Coaling Island Road (294),a
2009,36.138134,-5.3583037,2,Coaling Island Road (311),a
2010,36.1400091,-5.355516,2,Queensway (099),a
2011,36.1382574,-5.3546872,2,Line Wall Road (621),a
2012,36.138819,-5.3565088,2,Coaling Island Road (308),a
2013,36.1349215,-5.3535437,2,Line Wall Road (669),a
2014,36.1430262,-5.3553602,2,Queensway (060),a
2015,36.1429627,-5.3554003,2,Queensway (061),a
2016,36.1431434,-5.3546588,2,Fishmarket Lane (806),a
2017,36.1431434,-5.3546588,2,Reclamation Road (531),a
2018,36.1431808,-5.3547083,2,Reclamation Road (532),a
2019,36.1409553,-5.3611793,2,Peter Isola Promenade (549),a
2020,36.1410139,-5.3611484,2,Peter Isola Promenade (550),a
2021,36.1410385,-5.3610669,2,Peter Isola Promenade (551),a
2022,36.1412039,-5.3605096,2,Peter Isola Promenade (552),a
2023,36.1412076,-5.3604793,2,Peter Isola Promenade (553),a
2024,36.1412072,-5.3604392,2,Peter Isola Promenade (554),a
2025,36.1431188,-5.3553618,2,EuroportAvenue (642),a
2026,36.1390062,-5.355984,2,Queensway (030),a
2027,36.1390685,-5.3560101,2,Queensway (031),a
2028,36.138952,-5.3561099,2,Queensway (104),a
2029,36.1389076,-5.3559689,2,Queensway (107),a
2030,36.1388712,-5.3559325,2,Queensway (108),a
2031,36.1385834,-5.3557638,2,Queensway (111),a
2032,36.1383375,-5.3556571,2,Queensway (112),a
2033,36.1381415,-5.3555715,2,Queensway (113),a
2034,36.13779,-5.3554207,2,Queensway (115),a
2035,36.1376526,-5.3553474,2,Queensway (116),a
2036,36.1376041,-5.3553214,2,Queensway (117),a
2037,36.1375444,-5.3552831,2,Queensway (119),a
2038,36.137523,-5.3552671,2,Queensway (120),a
2039,36.1374963,-5.3552487,2,Queensway (121),a
2040,36.1372724,-5.3550966,2,Queensway (123),a
2041,36.1370687,-5.3549779,2,Queensway (126),a
2042,36.1370096,-5.3549494,2,Queensway (127),a
2043,36.1385911,-5.3547,2,Line Wall Road (619),a
2044,36.1384409,-5.3546959,2,Line Wall Road (620),a
2045,36.1381351,-5.354674,2,Line Wall Road (622),a
2046,36.1377033,-5.3546521,2,Line Wall Road (628),a
2047,36.1383634,-5.3577923,2,Coaling Island Road (292),a
2048,36.1383401,-5.3577602,2,Coaling Island Road (293),a
2049,36.1369148,-5.3577724,2,Coaling Island Road (297),a
2050,36.1383634,-5.3577923,2,Coaling Island Road (299),a
2051,36.1383965,-5.3577701,2,Coaling Island Road (300),a
2052,36.1384419,-5.3577188,2,Coaling Island Road (302),a
2053,36.1384593,-5.3576891,2,Coaling Island Road (303),a
2054,36.1384884,-5.3576131,2,Coaling Island Road (305),a
2055,36.1386086,-5.3571946,2,Coaling Island Road (306),a
2056,36.1388845,-5.3563705,2,Coaling Island Road (310),a
2057,36.138194,-5.3581381,2,Coaling Island Road (312),a
2058,36.1382474,-5.3579583,2,Coaling Island Road (313),a
2059,36.1383284,-5.3578124,2,Coaling Island Road (318),a
2060,36.1386101,-5.353594,2,Main Street (402),a
2061,36.1375123,-5.3547407,2,Wellington Front (189),a
2062,36.1374683,-5.3546204,2,Wellington Front (190),a
2063,36.1371984,-5.3545058,2,Wellington Front (191),a
2064,36.1377459,-5.3597171,2,Peter Isola Promenade (543),a
2065,36.1377814,-5.3597754,2,Peter Isola Promenade (546),a
2066,36.1390858,-5.3560129,2,Queensway (138),a
2067,36.1392939,-5.3559291,2,Queensway (140),a
2068,36.1393408,-5.3564167,2,Bishop Caruana Road (466),a
2069,36.139157,-5.3563271,2,Bishop Caruana Road (468),a
2070,36.1390932,-5.3562902,2,Bishop Caruana Road (469),a
2071,36.1393695,-5.3564258,2,Bishop Caruana Road (470),a
2072,36.139408,-5.3564488,2,Bishop Caruana Road (471),a
2073,36.1396743,-5.356773,2,Bishop Caruana Road (474),a
2074,36.1396743,-5.356773,2,Admiral Rooke Road (634),a
2075,36.1397302,-5.3566804,2,Admiral Rooke Road (635),a
2076,36.139925,-5.3563574,2,Admiral Rooke Road (636),a
2077,36.1400592,-5.3561349,2,Admiral Rooke Road (637),a
2078,36.1416706,-5.3557832,2,Queensway (075),a
2079,36.1411669,-5.3559152,2,Queensway (079),a
2080,36.1407203,-5.3558274,2,Queensway (088),a
2081,36.1402919,-5.3554754,2,Queensway (147),a
2082,36.1403495,-5.3552224,2,Campion Park (872),a
2083,36.1425768,-5.3582062,2,Europort Road (993),a
2084,36.1419265,-5.3581277,2,Europort Road (996),a
2085,36.1428348,-5.3554613,2,Queensway (062),a
2086,36.1427351,-5.3554939,2,Queensway (065),a
2087,36.1426996,-5.3555064,2,Queensway (066),a
2088,36.1426206,-5.3555295,2,Queensway (068),a
2089,36.1423372,-5.3556039,2,Queensway (071),a
2090,36.1421915,-5.3556441,2,Queensway (072),a
2091,36.1413082,-5.3577936,2,Bishop Caruana Road (482),a
2092,36.1418508,-5.358097,2,Bishop Caruana Road (488),a
2093,36.1419265,-5.3581277,2,Bishop Caruana Road (489),a
2094,36.1412967,-5.354987,2,Reclamation Road (514),a
2095,36.141468,-5.3550422,2,Reclamation Road (516),a
2096,36.141625,-5.3550383,2,Reclamation Road (517),a
2097,36.1417775,-5.3549927,2,Reclamation Road (518),a
2098,36.1420595,-5.3548522,2,Reclamation Road (521),a
2099,36.1421409,-5.3548286,2,Reclamation Road (522),a
2100,36.1424121,-5.3547605,2,Reclamation Road (524),a
2101,36.1425781,-5.3547203,2,Reclamation Road (525),a
2102,36.1426179,-5.3547107,2,Reclamation Road (526),a
2103,36.1352011,-5.3536812,2,Line Wall Road (650),a
2104,36.1353256,-5.3530391,2,Main Street (386),a
2105,36.1354278,-5.3530601,2,Main Street (387),a
2106,36.1362407,-5.354365,2,Wellington Front (198),a
2107,36.1362407,-5.354365,2,Wellington Front (199),a
2108,36.1329093,-5.3534231,2,Queensway (001),a
2109,36.1326526,-5.352987,2,Rosia Road (547),a
2110,36.1324158,-5.3529617,2,Rosia Road (548),a
2111,36.1337968,-5.3539072,2,Queensway (997),a
2112,36.1335751,-5.3538001,2,Queensway (999),a
2113,36.1333539,-5.3536679,2,Queensway (000),a
2114,36.1350004,-5.3541112,2,Queensway (133),a
2115,36.1344223,-5.3540194,2,Queensway (134),a
2116,36.1343554,-5.3540086,2,Queensway (135),a
2117,36.1342736,-5.3539975,2,Queensway (136),a
2118,36.1339306,-5.3539404,2,Queensway (137),a
2119,36.1338786,-5.3537587,2,Ragged Staff Road (349),a
2120,36.1338816,-5.3536939,2,Ragged Staff Road (351),a
2121,36.1339179,-5.3535549,2,Ragged Staff Road (353),a
2122,36.1337987,-5.3529281,2,Rosia Road (532),a
2123,36.1337271,-5.3530099,2,Rosia Road (533),a
2124,36.1339421,-5.3527945,2,Rosia Road (536),a
2125,36.1339015,-5.3528136,2,Rosia Road (537),a
2126,36.1338649,-5.3528223,2,Rosia Road (538),a
2127,36.1336682,-5.3530359,2,Rosia Road (539),a
2128,36.1336462,-5.3530487,2,Rosia Road (540),a
2129,36.1335879,-5.3530767,2,Rosia Road (542),a
2130,36.1335705,-5.35308,2,Rosia Road (543),a
2131,36.1336682,-5.3530359,2,Rosia Road (593),a
2132,36.1337386,-5.3529029,2,Rosia Road (594),a
2133,36.1338649,-5.3528223,2,Rosia Road (601),a
2134,36.1338649,-5.3528515,2,Rosia Road (603),a
2135,36.1338422,-5.3529031,2,Rosia Road (605),a
2136,36.1338221,-5.35292,2,Rosia Road (606),a
2137,36.133777,-5.3529271,2,Rosia Road (608),a
2138,36.1337386,-5.3529029,2,Rosia Road (610),a
2139,36.1350499,-5.3536463,2,Line Wall Road (653),a
2140,36.1350297,-5.3536399,2,Line Wall Road (654),a
2141,36.1350229,-5.3536375,2,Line Wall Road (656),a
2142,36.1350206,-5.3536365,2,Line Wall Road (657),a
2143,36.1350161,-5.3536344,2,Line Wall Road (658),a
2144,36.1350139,-5.3536334,2,Line Wall Road (659),a
2145,36.1350004,-5.3536272,2,Line Wall Road (661),a
2146,36.1349913,-5.353622,2,Line Wall Road (662),a
2147,36.1349716,-5.3536108,2,Line Wall Road (663),a
2148,36.1349392,-5.3535794,2,Line Wall Road (665),a
2149,36.1349294,-5.3535665,2,Line Wall Road (667),a
2150,36.1349247,-5.3535556,2,Line Wall Road (668),a
2151,36.1349172,-5.3535069,2,Line Wall Road (671),a
2152,36.1349172,-5.3534767,2,Line Wall Road (672),a
2153,36.1349537,-5.3532174,2,Line Wall Road (674),a
2154,36.1342736,-5.3539975,2,Ordnance Wharf (527),a
2155,36.1342535,-5.3540146,2,Ordnance Wharf (528),a
2156,36.1342408,-5.3540216,2,Ordnance Wharf (529),a
2157,36.1342112,-5.3540218,2,Ordnance Wharf (530),a
2158,36.134195,-5.3540862,2,Ordnance Wharf (531),a
2159,36.1340933,-5.3544754,2,Ordnance Wharf (535),a
2160,36.1340298,-5.3546299,2,Ordnance Wharf (537),a
2161,36.133557,-5.356254,2,Ordnance Wharf (544),a
2162,36.1335404,-5.35631,2,Ordnance Wharf (545),a
2163,36.1342519,-5.3544837,2,Queensway Quay (169),a
2164,36.1341443,-5.3544396,2,Queensway Quay (172),a
2165,36.1359963,-5.3551968,2,Queensway Quay (174),a
2166,36.1355088,-5.3549954,2,Queensway Quay (175),a
2167,36.1347679,-5.3546782,2,Queensway Quay (176),a
2168,36.1344489,-5.3545494,2,Queensway Quay (177),a
2169,36.1342596,-5.3544876,2,Queensway Quay (179),a
2170,36.1342519,-5.3544837,2,Queensway Quay (180),a
2171,36.1317511,-5.3531466,2,Queensway (006),a
2172,36.1316248,-5.3531504,2,Queensway (007),a
2173,36.1315343,-5.353174,2,Queensway (008),a
2174,36.1314357,-5.3527804,2,Rosia Road (550),a
2175,36.1338649,-5.3528223,2,Rosia Road (602),a
2176,36.1351087,-5.3536595,2,Line Wall Road (652),a
2177,36.1382627,-5.3576917,2,Coaling Island Road (295),a
2178,36.1336114,-5.3535785,2,Ragged Staff Magazine (690),a
2179,36.1402609,-5.3546674,2,Line Wall Road (716),a
2180,36.1430262,-5.3553602,2,EuroportAvenue (643),a
2181,36.1394877,-5.3547122,2,Line Wall Road (719),a
2182,36.1338752,-5.3538333,2,Ragged Staff Road (348),a
2183,36.1409148,-5.3549719,2,Reclamation Road (510),a
2184,36.1334323,-5.3530705,2,Rosia Road (545),a
2185,36.1421027,-5.3581841,2,Europort Road (995),a
2186,36.1324626,-5.3532267,2,Queensway (003),a
2187,36.1425265,-5.3555564,2,Queensway (070),a
2188,36.1338805,-5.3537157,2,Ragged Staff Road (350),a
2189,36.1361526,-5.3546242,2,Queensway (130),a
2190,36.1377408,-5.3596533,2,Peter Isola Promenade (541),a
2191,36.1389076,-5.3559689,2,Queensway (029),a
2192,36.140181,-5.3571738,2,Bishop Caruana Road (479),a
2193,36.1398379,-5.3569605,2,Bishop Caruana Road (476),a
2194,36.1375732,-5.3553005,2,Queensway (118),a
2195,36.1431876,-5.3553877,2,EuroportAvenue (641),a
2196,36.1385911,-5.3547,2,Line Wall Road (722),a
2197,36.1419913,-5.3543403,2,Line Wall Road (707),a
2198,36.1372342,-5.3550717,2,Queensway (124),a
2199,36.1410089,-5.3576295,2,Bishop Caruana Road (481),a
2200,36.1341066,-5.3544234,2,Ordnance Wharf (534),a
2201,36.1406635,-5.355608,2,Reclamation Road (537),a
2202,36.1374486,-5.3552113,2,Queensway (122),a
2203,36.1363825,-5.3547118,2,Queensway (129),a
2204,36.1352607,-5.3542046,2,Queensway (131),a
2205,36.1317896,-5.3528517,2,Rosia Road (549),a
2206,36.1381077,-5.3546722,2,Line Wall Road (623),a
2207,36.1377341,-5.3546616,2,Line Wall Road (627),a
2208,36.1376822,-5.3546403,2,Line Wall Road (629),a
2209,36.1384743,-5.357655,2,Coaling Island Road (304),a
2210,36.1377655,-5.359758,2,Peter Isola Promenade (545),a
2211,36.1378062,-5.3597912,2,Peter Isola Promenade (547),a
2212,36.1401446,-5.3554501,2,Queensway (094),a
2213,36.1401128,-5.3554589,2,Queensway (095),a
2214,36.1400434,-5.3554966,2,Queensway (098),a
2215,36.1393871,-5.355885,2,Queensway (102),a
2216,36.1406046,-5.3557387,2,Queensway (141),a
2217,36.1405755,-5.355711,2,Queensway (142),a
2218,36.140461,-5.3556058,2,Queensway (144),a
2219,36.1404077,-5.3555572,2,Queensway (145),a
2220,36.1406046,-5.3557387,2,Reclamation Road (536),a
2221,36.1404077,-5.3555572,2,Admiral Rooke Road (639),a
2222,36.137754,-5.3597407,2,Peter Isola Promenade (544),a
2223,36.1408847,-5.361154,2,Peter Isola Promenade (548),a
2224,36.1408427,-5.3558911,2,Queensway (083),a
2225,36.1402511,-5.3554608,2,Queensway (148),a
2226,36.1414493,-5.3558417,2,Queensway (076),a
2227,36.1343892,-5.3545417,2,Queensway Quay (178),a
2228,36.1325102,-5.3532434,2,Queensway (002),a
2229,36.1400781,-5.3554777,2,Queensway (097),a
2230,36.1414795,-5.3578925,2,Bishop Caruana Road (484),a
2231,36.1336313,-5.3530573,2,Rosia Road (541),a
2232,36.1394866,-5.3565332,2,Bishop Caruana Road (473),a
2233,36.1405569,-5.3573817,2,Bishop Caruana Road (480),a
2234,36.134003,-5.3547235,2,Ordnance Wharf (538),a
2235,36.1336754,-5.355848,2,Ordnance Wharf (541),a
2236,36.1371984,-5.3545058,2,Wellington Front (181),a
2237,36.1411829,-5.3549672,2,Reclamation Road (513),a
2238,36.1423568,-5.3547744,2,Reclamation Road (523),a
2239,36.1429604,-5.3546277,2,Reclamation Road (527),a
2240,36.1430123,-5.3546133,2,Reclamation Road (528),a
2241,36.1402174,-5.3547326,2,Gibraltar War Memorial Promenade (648),a
2242,36.1403573,-5.3555166,2,Queensway (855),a
2243,36.1406046,-5.3557387,2,Queensway (091),a
2244,36.133894,-5.3536215,2,Ragged Staff Road (352),a
2245,36.1409304,-5.354852,2,Gibraltar War Memorial Promenade (654),a
2246,36.1414501,-5.3548866,2,Gibraltar War Memorial Promenade (656),a
2247,36.1412541,-5.3558935,2,Queensway (078),a
2248,36.1410525,-5.3559235,2,Queensway (081),a
2249,36.1407156,-5.3554761,2,Reclamation Road (868),a
2250,36.1408083,-5.3558732,2,Queensway (084),a
2251,36.1407667,-5.3553468,2,Reclamation Road (867),a
2252,36.1406181,-5.3557516,2,Queensway (090),a
2253,36.1401446,-5.3554501,2,Queensway (151),a
2254,36.1402193,-5.3548067,2,Gibraltar War Memorial Promenade (247),a
2255,36.1409303,-5.3548953,2,Gibraltar War Memorial Promenade (655),a
2256,36.1414516,-5.3548232,2,Gibraltar War Memorial Promenade (657),a
2257,36.1280417,-5.3416434,2,Sir Herbert Road (491),a
2258,36.1280138,-5.3416419,2,Sir Herbert Road (492),a
2259,36.1279903,-5.3415352,2,Sir Herbert Road (446),a
2260,36.1278248,-5.3415744,2,Sir Herbert Road (453),a
2261,36.1272559,-5.3412984,2,Sir Herbert Road (457),a
2262,36.1271887,-5.3412649,2,Sir Herbert Road (458),a
2263,36.1270652,-5.3411656,2,Sir Herbert Road (461),a
2264,36.1270219,-5.34112,2,Sir Herbert Road (462),a
2265,36.1269244,-5.3409685,2,Sir Herbert Road (465),a
2266,36.1268735,-5.3408277,2,Sir Herbert Road (468),a
2267,36.1268041,-5.340648,2,Sir Herbert Road (471),a
2268,36.1267359,-5.3405407,2,Sir Herbert Road (474),a
2269,36.1266287,-5.3404294,2,Sir Herbert Road (477),a
2270,36.1265593,-5.3403771,2,Sir Herbert Road (479),a
2271,36.1265268,-5.3403569,2,Sir Herbert Road (480),a
2272,36.1264164,-5.3403127,2,Sir Herbert Road (483),a
2273,36.1261022,-5.3403113,2,Sir Herbert Road (488),a
2274,36.1260665,-5.3403221,2,Sir Herbert Road (489),a
2275,36.1279881,-5.341639,2,Sir Herbert Road (493),a
2276,36.1279274,-5.3416189,2,Sir Herbert Road (495),a
2277,36.1278248,-5.3415744,2,Sir Herbert Road (496),a
2278,36.128617,-5.3415941,2,Sir Herbert Road (577),a
2279,36.1283237,-5.3416228,2,Sir Herbert Road (579),a
2280,36.1282401,-5.3416297,2,Sir Herbert Road (580),a
2281,36.1281601,-5.3416357,2,Sir Herbert Road (581),a
2282,36.1281127,-5.3416397,2,Sir Herbert Road (582),a
2283,36.1280417,-5.3416434,2,Sir Herbert Road (583),a
2284,36.1309456,-5.3419363,2,Sir Herbert Road (536),a
2285,36.1308411,-5.3419717,2,Sir Herbert Road (537),a
2286,36.1304877,-5.342078,2,Sir Herbert Road (551),a
2287,36.1303272,-5.342095,2,Sir Herbert Road (552),a
2288,36.1299751,-5.3421273,2,Sir Herbert Road (555),a
2289,36.129934,-5.3421319,2,Sir Herbert Road (556),a
2290,36.129887,-5.3421339,2,Sir Herbert Road (557),a
2291,36.1298166,-5.3421205,2,Sir Herbert Road (559),a
2292,36.129783,-5.3421084,2,Sir Herbert Road (560),a
2293,36.1296508,-5.3420226,2,Sir Herbert Road (562),a
2294,36.1295847,-5.3419716,2,Sir Herbert Road (563),a
2295,36.1294992,-5.3419207,2,Sir Herbert Road (565),a
2296,36.1293519,-5.3418201,2,Sir Herbert Road (567),a
2297,36.1291634,-5.3416298,2,Sir Herbert Road (569),a
2298,36.1291317,-5.3416046,2,Sir Herbert Road (570),a
2299,36.1290756,-5.3415722,2,Sir Herbert Road (571),a
2300,36.1289927,-5.341547,2,Sir Herbert Road (573),a
2301,36.1279342,-5.3414961,2,Sir Herbert Road (448),a
2302,36.1263308,-5.3402966,2,Sir Herbert Road (484),a
2303,36.1305524,-5.3420626,2,Sir Herbert Road (550),a
2304,36.1289507,-5.3415452,2,Sir Herbert Road (574),a
2305,36.127114,-5.3412099,2,Sir Herbert Road (460),a
2306,36.1267825,-5.3406077,2,Sir Herbert Road (472),a
2307,36.1267034,-5.3405058,2,Sir Herbert Road (475),a
2308,36.1264521,-5.3403248,2,Sir Herbert Road (482),a
2309,36.1262143,-5.3402916,2,Sir Herbert Road (486),a
2310,36.1261336,-5.3403046,2,Sir Herbert Road (487),a
2311,36.1279647,-5.3415122,2,Sir Herbert Road (447),a
2312,36.1278865,-5.341488,2,Sir Herbert Road (722),a
2313,36.1269081,-5.3409363,2,Sir Herbert Road (466),a
2314,36.1268226,-5.3406869,2,Sir Herbert Road (470),a
2315,36.1298512,-5.3421312,2,Sir Herbert Road (558),a
2316,36.1288954,-5.341551,2,Sir Herbert Road (575),a
2317,36.1301754,-5.3421088,2,Sir Herbert Road (553),a
2318,36.1278497,-5.3415093,2,Sir Herbert Road (721),a
2319,36.1307639,-5.3419933,2,Sir Herbert Road (538),a
2320,36.126594,-5.3404012,2,Sir Herbert Road (478),a
2321,36.1264813,-5.3403355,2,Sir Herbert Road (481),a
2322,36.1279632,-5.3416323,2,Sir Herbert Road (494),a
2323,36.1306096,-5.3420472,2,Sir Herbert Road (549),a
2324,36.1292523,-5.3417264,2,Sir Herbert Road (568),a
2325,36.12744,-5.3413829,2,Sir Herbert Road (456),a
2326,36.1284565,-5.3416107,2,Sir Herbert Road (578),a
2327,36.126656,-5.3404573,2,Sir Herbert Road (476),a
2328,36.1260221,-5.3403409,2,Sir Herbert Road (490),a
2329,36.1306955,-5.342021,2,Sir Herbert Road (548),a
2330,36.1271497,-5.341238,2,Sir Herbert Road (459),a
2331,36.1269526,-5.3410208,2,Sir Herbert Road (464),a
2332,36.131009,-5.3419163,2,Sir Herbert Road (535),a
2333,36.1287238,-5.341584,2,Sir Herbert Road (576),a
2334,36.1268865,-5.3408773,2,Sir Herbert Road (467),a
2335,36.1268486,-5.3407499,2,Sir Herbert Road (469),a
2336,36.1306955,-5.342021,2,Sir Herbert Road (539),a
2337,36.1295468,-5.3419475,2,Sir Herbert Road (564),a
2338,36.1294234,-5.3418724,2,Sir Herbert Road (566),a
2339,36.1290338,-5.3415562,2,Sir Herbert Road (572),a
2340,36.1275938,-5.341458,2,Sir Herbert Road (455),a
2341,36.1276826,-5.3414982,2,Sir Herbert Road (454),a
2342,36.1262799,-5.3402926,2,Sir Herbert Road (485),a
2343,36.1280171,-5.3415833,2,Sir Herbert Road (445),a
2344,36.1300161,-5.3421227,2,Sir Herbert Road (554),a
2345,36.1280417,-5.3416434,2,Sir Herbert Road (444),a
2346,36.1267587,-5.3405729,2,Sir Herbert Road (473),a
2347,36.1278625,-5.3414953,2,Sir Herbert Road (720),a
2348,36.129744,-5.3420897,2,Sir Herbert Road (561),a
2349,36.1269948,-5.3410825,2,Sir Herbert Road (463),a
2350,36.1261877,-5.3526077,2,Rosia Road (483),a
2351,36.1265877,-5.3455542,2,St Michael's Road (636),a
2352,36.1264775,-5.3455764,2,St Michael's Road (638),a
2353,36.1263197,-5.3456467,2,St Michael's Road (648),a
2354,36.1202299,-5.3517037,2,7th Rosia Battery (243),a
2355,36.1240974,-5.3521977,2,South Pavilion Road (257),a
2356,36.1222317,-5.3502198,2,Naval Hospital Road (307),a
2357,36.1249254,-5.353775,2,Rosia Road (508),a
2358,36.1247201,-5.3536724,2,Rosia Road (513),a
2359,36.1217627,-5.351768,2,Rosia Road (571),a
2360,36.1208016,-5.3511831,2,Rosia Road (575),a
2361,36.1207162,-5.3510645,2,Rosia Road (577),a
2362,36.1280417,-5.3416434,2,Sir Herbert Road (491),a
2363,36.1280138,-5.3416419,2,Sir Herbert Road (492),a
2364,36.1311571,-5.341867,2,Sir Herbert Road (534),a
2365,36.1286497,-5.3517137,2,Witham's Road (922),a
2366,36.1207753,-5.3484119,2,Buena Vista Road (239),a
2367,36.1225538,-5.3492546,2,Buena Vista Road (244),a
2368,36.1274767,-5.3497363,2,South Barrack Road (411),a
2369,36.1215249,-5.344699,2,Mediterranean Road (535),a
2370,36.1230418,-5.3490031,2,Mount Road (657),a
2371,36.1262233,-5.3522428,2,Cumberland Road (203),a
2372,36.1196411,-5.3491949,2,Cheshire Ramp (217),a
2373,36.1305533,-5.3516801,2,Sandpits (425),a
2374,36.1197129,-5.348905,2,Sinclair Pass (285),a
2375,36.1233747,-5.3490826,2,Mount Road (595),a
2376,36.1232472,-5.348495,2,Mount Road (601),a
2377,36.1231565,-5.3483312,2,Mount Road (609),a
2378,36.1232086,-5.3483044,2,Mount Road (644),a
