,lat,lon,sz,names,len_cat
8105,52.2004821,0.1343702,2,Covent Garden (495),a
8106,52.1964582,0.1346226,2,Tenison Avenue (448),a
8107,52.1935401,0.1451619,2,Davy Road (655),a
8108,52.1913725,0.1404032,2,Fanshawe Road (424),a
8109,52.1983447,0.1355719,2,Wilkin Street (741),a
8110,52.1974313,0.1385005,2,Devonshire Road (576),a
8111,52.1970025,0.1382998,2,Devonshire Road (577),a
8112,52.1998861,0.1341814,2,Cross Street (064),a
8113,52.2003878,0.1346841,2,Mill Street (887),a
8114,52.2002667,0.1350084,2,Mill Street (888),a
8115,52.2002258,0.1351088,2,Mill Street (889),a
8116,52.1985921,0.134642,2,Wilkin Street (740),a
8117,52.1995067,0.1394893,2,Kingston Street (807),a
8118,52.201328,0.1390965,2,Hooper Street (610),a
8119,52.2012104,0.1406598,2,Hooper Street (615),a
8120,52.1975913,0.1350717,2,Tenison Road (550),a
8121,52.1971332,0.1352912,2,Tenison Road (558),a
8122,52.1970741,0.1352992,2,Tenison Road (561),a
8123,52.2009231,0.1371339,2,Ditchburn Place (697),a
8124,52.2011355,0.137435,2,Ditchburn Place (701),a
8125,52.1971081,0.1347436,2,Tenison Road (549),a
8126,52.1963679,0.1367878,2,Devonshire Road (588),a
8127,52.1933784,0.143541,2,Davy Road (644),a
8128,52.1933226,0.1439783,2,Davy Road (649),a
8129,52.1934253,0.144017,2,Davy Road (650),a
8130,52.1898026,0.1356586,2,Hills Road (605),a
8131,52.1895329,0.1357975,2,Hills Road (607),a
8132,52.1923727,0.1337048,2,Hills Road (649),a
8133,52.1895329,0.1357975,2,Hills Road (675),a
8134,52.1955937,0.1348337,2,Tenison Road (573),a
8135,52.1954496,0.1347752,2,Tenison Road (587),a
8136,52.1985748,0.1390406,2,Devonshire Road (575),a
8137,52.199953,0.133956,2,Covent Garden (491),a
8138,52.1971081,0.1347436,2,Lyndewode Road (049),a
8139,52.1904899,0.1352348,2,Hills Road (647),a
8140,52.1998349,0.1343297,2,Cross Street (065),a
8141,52.193653,0.1414158,2,Davy Road (641),a
8142,52.1996234,0.143722,2,St Philip's Road (520),a
8143,52.1911916,0.1346775,2,Hills Road (686),a
8144,52.1955132,0.1348571,2,Tenison Road (575),a
8145,52.1972274,0.1367171,2,St Barnabas Court (074),a
8146,52.1963884,0.1351292,2,Tenison Road (568),a
8147,52.1962307,0.1350712,2,Tenison Road (569),a
8148,52.1915165,0.1344142,2,Hills Road (684),a
8149,52.1976937,0.135134,2,Tenison Road (553),a
8150,52.1966882,0.1352288,2,Tenison Road (566),a
8151,52.195484,0.1348095,2,Tenison Road (586),a
8152,52.1916493,0.1355446,2,Cambridgeshire Guided Busway (631),a
8153,52.1914339,0.1354657,2,Cambridgeshire Guided Busway (629),a
8154,52.1971332,0.1352912,2,St Barnabas Road (923),a
8155,52.1958071,0.1377998,2,Cambridge Station Car Park (car lane and cycle route) (444),a
8156,52.1922971,0.1333317,2,Brooklands Avenue (519),a
8157,52.1920601,0.135455,2,Cambridgeshire Guided Busway (635),a
8158,52.1970124,0.1447314,2,Hope Street Yard (378),a
8159,52.1928822,0.1359908,2,Station Place (048),a
8160,52.1978019,0.1416815,2,Argyle Street (087),a
8161,52.1910551,0.1366734,2,Clifton Way (647),a
8162,52.1904574,0.1360512,2,Clifton Way (659),a
8163,52.1949129,0.145173,2,Brackyn Road (850),a
8164,52.1923105,0.1355713,2,Station Place (046),a
8165,52.1909396,0.1350428,2,Cambridgeshire Guided Busway (628),a
8166,52.1962716,0.1377372,2,Devonshire Road (582),a
8167,52.2012144,0.1402552,2,Hooper Street (613),a
8168,52.1969027,0.1353064,2,Tenison Road (565),a
8169,52.1955457,0.1348488,2,Tenison Road (574),a
8170,52.1945753,0.144344,2,Corrie Road (456),a
8171,52.1948604,0.1429891,2,Corrie Road (610),a
8172,52.201124,0.1367652,2,Perowne Street (369),a
8173,52.190164,0.1333146,2,Glenalmond Avenue (375),a
8174,52.200996,0.1373499,2,Ditchburn Place (700),a
8175,52.1954501,0.1419967,2,Rustat Road (935),a
8176,52.1918652,0.135506,2,Cambridgeshire Guided Busway (633),a
8177,52.2001043,0.1433034,2,Great Eastern Street (501),a
8178,52.1981161,0.1444471,2,Sedgwick Street (135),a
8179,52.1972274,0.1367171,2,St Barnabas Road (926),a
8180,52.1983239,0.1374601,2,St Barnabas Road (930),a
8181,52.1935165,0.1424622,2,Corrie Road (611),a
8182,52.193928,0.1414785,2,Rustat Road (874),a
8183,52.1954259,0.141993,2,Rustat Road (499),a
8184,52.1963298,0.1369764,2,Devonshire Road (587),a
8185,52.19578,0.1419729,2,William Smith Close (404),a
8186,52.1959802,0.1414373,2,William Smith Close (408),a
8187,52.195995,0.1413709,2,William Smith Close (409),a
8188,52.1961363,0.1409594,2,William Smith Close (414),a
8189,52.1963211,0.1410165,2,William Smith Close (416),a
8190,52.1963484,0.1411253,2,William Smith Close (418),a
8191,52.1981607,0.1419079,2,Argyle Street (085),a
8192,52.1976421,0.1416136,2,Argyle Street (090),a
8193,52.1973218,0.1416561,2,Argyle Street (096),a
8194,52.1971895,0.1417575,2,Argyle Street (099),a
8195,52.1970734,0.1419162,2,Argyle Street (102),a
8196,52.1968596,0.1426253,2,Argyle Street (122),a
8197,52.1968572,0.1426512,2,Argyle Street (123),a
8198,52.1967719,0.1429905,2,Argyle Street (125),a
8199,52.1964284,0.1443611,2,Argyle Street (128),a
8200,52.197939,0.141156,2,Fletcher's Terrace (681),a
8201,52.1975385,0.1411625,2,Swann's Terrace (901),a
8202,52.1969294,0.1423694,2,Stockwell Street (632),a
8203,52.1966191,0.14159,2,David Street (480),a
8204,52.1959876,0.1421444,2,Charles Street (355),a
8205,52.1961749,0.142208,2,Charles Street (357),a
8206,52.1963046,0.1422697,2,Charles Street (359),a
8207,52.1966443,0.1424729,2,Charles Street (361),a
8208,52.1922104,0.1395583,2,Clifton Road (983),a
8209,52.1934261,0.1399638,2,Clifton Road (988),a
8210,52.1966004,0.1444702,2,Hope Street (049),a
8211,52.2004821,0.1343702,2,Mill Street (886),a
8212,52.2013353,0.1375568,2,Ditchburn Place (702),a
8213,52.190461,0.1356332,2,Clifton Way (657),a
8214,52.1957004,0.1348701,2,George Pateman Court (481),a
8215,52.193534,0.1335044,2,Vinter Terrace (697),a
8216,52.1946836,0.1443249,2,Corrie Road (607),a
8217,52.1946386,0.1417462,2,Rustat Road (873),a
8218,52.1951396,0.1372336,2,Great Northern Road (013),a
8219,52.1965969,0.1356664,2,Devonshire Road (591),a
8220,52.1999776,0.1357186,2,Mill Street (890),a
8221,52.2003483,0.1398707,2,Kingston Street (806),a
8222,52.201213,0.1405601,2,Hooper Street (614),a
8223,52.1957004,0.1348701,2,Tenison Road (572),a
8224,52.2009877,0.1356956,2,Emery Street (570),a
8225,52.2006878,0.1364839,2,Perowne Street (370),a
8226,52.1978417,0.1386943,2,Devonshire Road (790),a
8227,52.19624,0.1375938,2,Devonshire Road (584),a
8228,52.2009596,0.1371864,2,Ditchburn Place (698),a
8229,52.1958961,0.1333849,2,George Pateman Court (493),a
8230,52.1951549,0.1414886,2,Rustat Close (913),a
8231,52.1933406,0.1357549,2,Mill Park (597),a
8232,52.2011858,0.141856,2,Hooper Street (616),a
8233,52.1925688,0.1404542,2,Regency Square (941),a
8234,52.1953048,0.1347127,2,Tenison Road (734),a
8235,52.1955232,0.1420142,2,Rustat Road (936),a
8236,52.1899085,0.1380144,2,Clifton Road (968),a
8237,52.1898978,0.1386688,2,Clifton Road (969),a
8238,52.1898942,0.1388915,2,Clifton Road (970),a
8239,52.1920715,0.1392118,2,Clifton Road (981),a
8240,52.1910258,0.1369131,2,Clifton Way (646),a
8241,52.1910361,0.1357511,2,Clifton Way (649),a
8242,52.1909502,0.1355938,2,Clifton Way (651),a
8243,52.1904635,0.1355863,2,Clifton Way (656),a
8244,52.1957642,0.1344189,2,George Pateman Court (485),a
8245,52.1948939,0.1407204,2,Rustat Avenue (820),a
8246,52.1961075,0.140966,2,William Smith Close (413),a
8247,52.1961883,0.1409699,2,William Smith Close (415),a
8248,52.1970393,0.1419819,2,Argyle Street (104),a
8249,52.1964284,0.1443611,2,Argyle Street (127),a
8250,52.1970734,0.1419162,2,David Street (475),a
8251,52.197047,0.1418848,2,David Street (476),a
8252,52.1970241,0.1418633,2,David Street (477),a
8253,52.1959402,0.1421792,2,Charles Street (353),a
8254,52.1930082,0.1398696,2,Clifton Road (986),a
8255,52.1973396,0.1389374,2,Angus Close (207),a
8256,52.1914922,0.1391168,2,Clifton Road (965),a
8257,52.1909319,0.1376398,2,Clifton Way (644),a
8258,52.1907051,0.1354099,2,Clifton Way (652),a
8259,52.1905345,0.1354299,2,Clifton Way (654),a
8260,52.1942698,0.1395569,2,Rustat Avenue (854),a
8261,52.1913725,0.1404032,2,Rustat Road (950),a
8262,52.1953136,0.1365252,2,Great Northern Road (887),a
8263,52.1977406,0.1416404,2,Argyle Street (089),a
8264,52.1978019,0.1416815,2,Fletcher's Terrace (679),a
8265,52.1962573,0.1377107,2,Devonshire Road (583),a
8266,52.1959266,0.142212,2,Charles Street (352),a
8267,52.1968534,0.1426058,2,Charles Street (364),a
8268,52.19159,0.1381716,2,Clifton Road (978),a
8269,52.1941885,0.1446152,2,Brackyn Road (847),a
8270,52.1935878,0.1413595,2,Rustat Road (942),a
8271,52.1975474,0.1416083,2,Argyle Street (092),a
8272,52.1923727,0.1337048,2,Hills Road (715),a
8273,52.2011858,0.141856,2,Ainsworth Street (516),a
8274,52.1903141,0.1400165,2,Flamsteed Road (413),a
8275,52.1901086,0.1415416,2,Flamsteed Road (414),a
8276,52.1992608,0.1341558,2,Glisson Road (816),a
8277,52.1935373,0.1364623,2,Station Place (018),a
8278,52.1994434,0.1343596,2,Glisson Road (814),a
8279,52.1957555,0.1420524,2,Rustat Road (937),a
8280,52.1960419,0.1349986,2,Ravensworth Gardens (380),a
8281,52.2000585,0.1411263,2,Eagle Street (455),a
8282,52.2011737,0.1421939,2,Hooper Street (849),a
8283,52.1919928,0.1340325,2,Hills Road (678),a
8284,52.1918715,0.1341343,2,Hills Road (680),a
8285,52.1980724,0.1418522,2,Argyle Street (086),a
8286,52.1966948,0.1432989,2,Argyle Street (126),a
8287,52.1969939,0.1418433,2,David Street (478),a
8288,52.1963046,0.1422697,2,Charles Street (358),a
8289,52.1971139,0.1443055,2,Hope Street Yard (379),a
8290,52.1899085,0.1380144,2,Clifton Road (963),a
8291,52.1925347,0.1396869,2,Clifton Road (971),a
8292,52.1925019,0.1396757,2,Clifton Road (984),a
8293,52.1937343,0.1390172,2,Clifton Road (992),a
8294,52.190897,0.1380328,2,Clifton Way (642),a
8295,52.1909169,0.1377681,2,Clifton Way (643),a
8296,52.1910042,0.1356706,2,Clifton Way (650),a
8297,52.1904891,0.1354919,2,Clifton Way (655),a
8298,52.1990998,0.1360973,2,Felton Street (540),a
8299,52.1974313,0.1385005,2,Angus Close (204),a
8300,52.1972466,0.1391714,2,Angus Close (209),a
8301,52.1944891,0.1442429,2,Corrie Road (459),a
8302,52.194506,0.1439409,2,Corrie Road (464),a
8303,52.1950328,0.1440515,2,Corrie Road (472),a
8304,52.1967795,0.1375934,2,St Barnabas Court (078),a
8305,52.1945265,0.1443178,2,Corrie Road (457),a
8306,52.191845,0.1405571,2,Rustat Road (954),a
8307,52.1942299,0.1395348,2,Rustat Avenue (851),a
8308,52.1920133,0.1340208,2,Hills Road (651),a
8309,52.1964628,0.1345819,2,Tenison Avenue (449),a
8310,52.1998092,0.141007,2,Eagle Street (454),a
8311,52.1997963,0.1402696,2,Headly Street (253),a
8312,52.1936339,0.1443071,2,Davy Road (653),a
8313,52.190894,0.1442269,2,Fanshawe Road (427),a
8314,52.1908552,0.144509,2,Fanshawe Road (429),a
8315,52.1911916,0.1346775,2,Hills Road (646),a
8316,52.1918021,0.1341828,2,Hills Road (682),a
8317,52.1988296,0.1391589,2,Devonshire Road (573),a
8318,52.1965038,0.1361251,2,Devonshire Road (589),a
8319,52.1965296,0.1359979,2,Devonshire Road (590),a
8320,52.1967151,0.1381704,2,Devonshire Road (578),a
8321,52.1972275,0.1337035,2,Lyndewode Road (048),a
8322,52.1964736,0.1344645,2,Tenison Avenue (450),a
8323,52.1965162,0.1335137,2,Tenison Avenue (451),a
8324,52.1994159,0.1449716,2,St Philip's Road (534),a
8325,52.1966882,0.1352288,2,Devonshire Road (592),a
8326,52.199953,0.133956,2,Cross Street (063),a
8327,52.1934647,0.1440479,2,Davy Road (651),a
8328,52.1908498,0.1445538,2,Fanshawe Road (430),a
8329,52.1995827,0.1439363,2,St Philip's Road (536),a
8330,52.2012144,0.1402552,2,Kingston Street (804),a
8331,52.19159,0.1381716,2,Clifton Road (964),a
8332,52.201328,0.1390965,2,Gwydir Street (744),a
8333,52.1946658,0.1443548,2,Corrie Road (454),a
8334,52.1946227,0.1443556,2,Corrie Road (455),a
8335,52.1944983,0.1442785,2,Corrie Road (458),a
8336,52.1953539,0.1419848,2,Rustat Road (498),a
8337,52.1954501,0.1419967,2,Rustat Road (934),a
8338,52.1960505,0.1361246,2,Ravensworth Gardens (398),a
8339,52.1921755,0.1338738,2,Hills Road (650),a
8340,52.1919928,0.1340325,2,Hills Road (653),a
8341,52.1993948,0.1451309,2,St Philip's Road (712),a
8342,52.1944823,0.1441498,2,Corrie Road (462),a
8343,52.1897301,0.1332648,2,Glenalmond Avenue (383),a
8344,52.2006099,0.14139,2,Eagle Street (028),a
8345,52.2004368,0.1413085,2,Eagle Street (458),a
8346,52.1933226,0.1439783,2,Davy Road (645),a
8347,52.191032,0.1430089,2,Fanshawe Road (426),a
8348,52.1896663,0.1357247,2,Hills Road (606),a
8349,52.1966882,0.1352288,2,Tenison Road (567),a
8350,52.195359,0.134734,2,Tenison Road (589),a
8351,52.2013412,0.1359239,2,Emery Street (576),a
8352,52.201408,0.1352001,2,Mackenzie Road (850),a
8353,52.2006099,0.14139,2,Headly Street (904),a
8354,52.1954725,0.1420018,2,Rustat Road (500),a
8355,52.1996686,0.1402129,2,Hazell Street (539),a
8356,52.2011659,0.1424091,2,Hooper Street (967),a
8357,52.1975306,0.1337858,2,Mawson Road (825),a
8358,52.1937725,0.1360486,2,Mill Park (601),a
8359,52.1963298,0.1369764,2,Devonshire Road (586),a
8360,52.1951681,0.1404663,2,Rustat Avenue (695),a
8361,52.1923324,0.140862,2,Rustat Road (957),a
8362,52.1948547,0.1373383,2,Station Square (312),a
8363,52.1950186,0.140412,2,Rustat Avenue (817),a
8364,52.1972275,0.1337035,2,Mawson Road (820),a
8365,52.1959333,0.1357686,2,Ravensworth Gardens (384),a
8366,52.1982514,0.1355107,2,Tenison Court (376),a
8367,52.1985921,0.134642,2,Mawson Road (828),a
8368,52.1994491,0.135292,2,Mawson Road (836),a
8369,52.2002797,0.1359596,2,Mawson Road (845),a
8370,52.1935777,0.1364948,2,Station Place (042),a
8371,52.1946842,0.1407409,2,Rustat Avenue (823),a
8372,52.1946377,0.1406925,2,Rustat Avenue (824),a
8373,52.1939653,0.1412102,2,Rustat Avenue (828),a
8374,52.1990742,0.1350107,2,Mawson Road (831),a
8375,52.192441,0.1350891,2,Mill Park (594),a
8376,52.198827,0.1438157,2,Cavendish Court (717),a
8377,52.1950581,0.1372537,2,Cambridge Station Car Park (car lane and cycle route) (451),a
8378,52.1941164,0.1407852,2,Rustat Avenue (830),a
8379,52.1947471,0.1403356,2,Rustat Avenue (836),a
8380,52.1981066,0.136173,2,Tenison Court (381),a
8381,52.1945702,0.1403816,2,Rustat Avenue (834),a
8382,52.195484,0.1348095,2,Great Northern Road (012),a
8383,52.2011599,0.1425684,2,Hooper Street (603),a
8384,52.1922831,0.1332039,2,Brooklands Avenue (517),a
8385,52.2008027,0.1389023,2,Gwydir Street (339),a
8386,52.1949661,0.137214,2,Station Square (457),a
8387,52.1956775,0.1376989,2,Cambridge Station Car Park (car lane and cycle route) (443),a
8388,52.1996512,0.140312,2,Hazell Street (391),a
8389,52.2002667,0.1350084,2,Glisson Road (353),a
8390,52.1987942,0.1391443,2,Devonshire Road (574),a
8391,52.1898026,0.1356586,2,Hills Road (648),a
8392,52.1954285,0.1415738,2,Rustat Close (914),a
8393,52.1935777,0.1364948,2,Station Place (017),a
8394,52.1949995,0.1405146,2,Rustat Avenue (818),a
8395,52.1948092,0.1407677,2,Rustat Avenue (821),a
8396,52.1991242,0.1350309,2,Mawson Road (832),a
8397,52.1951716,0.1371004,2,Great Northern Road (014),a
8398,52.1995867,0.1407043,2,Hazell Street (453),a
8399,52.1948547,0.1373383,2,Station Square (317),a
8400,52.1952385,0.1373798,2,Cambridge Station Car Park (car lane and cycle route) (445),a
8401,52.1958998,0.1378693,2,Cambridge Station Car Park (car lane and cycle route) (447),a
8402,52.1941562,0.1397736,2,Rustat Avenue (847),a
8403,52.1959303,0.1378974,2,Cambridge Station Car Park (car lane and cycle route) (441),a
8404,52.1950581,0.1372537,2,Station Square (456),a
8405,52.1938719,0.1359594,2,Mill Park (603),a
8406,52.1938148,0.1360198,2,Mill Park (602),a
8407,52.193448,0.1358344,2,Mill Park (598),a
8408,52.1931692,0.1356283,2,Mill Park (596),a
8409,52.1958431,0.1416607,2,William Smith Close (406),a
8410,52.19723,0.1384063,2,Devonshire Road (791),a
8411,52.1908694,0.1443873,2,Sterne Close (417),a
8412,52.1959532,0.1414992,2,William Smith Close (407),a
8413,52.1960813,0.140984,2,William Smith Close (412),a
8414,52.1971473,0.144263,2,Hope Street Yard (381),a
8415,52.1958893,0.1423626,2,Greville Road (034),a
8416,52.192497,0.1340676,2,Brookgate (274),a
8417,52.192441,0.1350891,2,Brookgate (278),a
8418,52.1925054,0.1409262,2,Rustat Road (941),a
8419,52.2009576,0.1374096,2,Ditchburn Place (704),a
8420,52.2009313,0.1375142,2,Ditchburn Place (705),a
8421,52.1974199,0.1437316,2,Cockburn Street (745),a
8422,52.1957965,0.1341394,2,George Pateman Court (488),a
8423,52.1903141,0.1400165,2,Rustat Road (947),a
8424,52.197592,0.1338163,2,Mawson Road (826),a
8425,52.197655,0.1338607,2,Mawson Road (827),a
8426,52.1989957,0.1349627,2,Mawson Road (829),a
8427,52.1990214,0.1349831,2,Mawson Road (830),a
8428,52.1939613,0.1358921,2,Mill Park (605),a
8429,52.1939857,0.1348181,2,Warren Close (415),a
8430,52.1985449,0.1436951,2,Cavendish Court (712),a
8431,52.191012,0.1370588,2,Clifton Way (645),a
8432,52.1999776,0.1357186,2,Mawson Road (843),a
8433,52.1969294,0.1423694,2,Argyle Street (108),a
8434,52.1986025,0.1432926,2,Cavendish Court (705),a
8435,52.1968538,0.1417486,2,David Street (479),a
8436,52.1921803,0.1383878,2,Clifton Road (980),a
8437,52.2004213,0.1440567,2,Cavendish Road (277),a
8438,52.2010892,0.144321,2,Cavendish Road (278),a
8439,52.1930554,0.1338775,2,Vinter Terrace (698),a
8440,52.1937135,0.1366087,2,Station Place (040),a
8441,52.1947457,0.140778,2,Rustat Avenue (822),a
8442,52.1945759,0.1406122,2,Rustat Avenue (825),a
8443,52.1999776,0.1357186,2,Mawson Road (838),a
8444,52.1952088,0.136952,2,Great Northern Road (855),a
8445,52.194966,0.1406147,2,Rustat Avenue (819),a
8446,52.1948489,0.140344,2,Rustat Avenue (838),a
8447,52.194754,0.1438745,2,Corrie Road (606),a
8448,52.2013113,0.1390936,2,Gwydir Street (340),a
8449,52.1996992,0.1337504,2,Covent Garden (352),a
8450,52.1923727,0.1337048,2,Brooklands Avenue (659),a
8451,52.1925411,0.1342036,2,Brookgate (275),a
8452,52.1926129,0.1344368,2,Brookgate (276),a
8453,52.1932155,0.136232,2,Station Place (027),a
8454,52.1928822,0.1359908,2,Station Place (029),a
8455,52.1967379,0.1381806,2,Devonshire Road (792),a
8456,52.2006198,0.1451221,2,Cavendish Place (224),a
8457,52.200989,0.1449792,2,Cavendish Place (201),a
8458,52.2001385,0.1431062,2,Great Eastern Street (500),a
8459,52.1991749,0.1350651,2,Mawson Road (833),a
8460,52.2003927,0.1442304,2,Wetenhall Road (480),a
8461,52.1953481,0.1362972,2,Great Northern Road (886),a
8462,52.194826,0.1418129,2,Rustat Road (945),a
8463,52.1927884,0.133395,2,Hills Road (713),a
8464,52.1981263,0.1361193,2,Tenison Court (379),a
8465,52.1945255,0.1404094,2,Rustat Avenue (826),a
8466,52.1942224,0.1406506,2,Rustat Avenue (843),a
8467,52.1941553,0.140139,2,Rustat Avenue (857),a
8468,52.1893973,0.1431683,2,Derby Road (353),a
8469,52.1982514,0.1355107,2,Tenison Road (582),a
8470,52.1908083,0.1443672,2,Sterne Close (619),a
8471,52.19702,0.1420337,2,Argyle Street (105),a
8472,52.1994259,0.1352731,2,Mawson Road (835),a
8473,52.1972597,0.1416929,2,Argyle Street (098),a
8474,52.19063,0.1388995,2,Clifton Road (967),a
8475,52.1925347,0.1396869,2,Clifton Road (985),a
8476,52.1936689,0.1390408,2,Clifton Road (991),a
8477,52.193653,0.1414158,2,Rustat Road (943),a
8478,52.1940568,0.1348455,2,Warren Close (414),a
8479,52.1909742,0.1402535,2,Rustat Road (948),a
8480,52.1942299,0.1395348,2,Rustat Avenue (853),a
8481,52.196957,0.1368729,2,St Barnabas Court (075),a
8482,52.1952542,0.1346927,2,Tenison Road (592),a
8483,52.189612,0.1439745,2,Sterne Close (418),a
8484,52.1958316,0.1373502,2,Ravensworth Gardens (396),a
8485,52.1959632,0.1367432,2,Ravensworth Gardens (391),a
8486,52.1913172,0.140383,2,Rustat Road (949),a
8487,52.1955225,0.1349208,2,Great Northern Road (883),a
8488,52.1955132,0.1348571,2,Great Northern Road (880),a
8489,52.1968424,0.1425913,2,Charles Street (362),a
8490,52.1901077,0.1344428,2,Cambridgeshire Guided Busway (032),a
8491,52.1940341,0.1409534,2,Rustat Avenue (829),a
8492,52.1950088,0.1372369,2,Station Square (458),a
8493,52.1959174,0.1378821,2,Cambridge Station Car Park (car lane and cycle route) (446),a
8494,52.1994491,0.135292,2,Cross Street (351),a
8495,52.191057,0.1427874,2,Fanshawe Road (425),a
8496,52.1975913,0.1350717,2,Tenison Road (551),a
8497,52.1953333,0.1347239,2,Tenison Road (590),a
8498,52.1947449,0.1439327,2,Corrie Road (471),a
8499,52.191057,0.1427874,2,Bancroft Close (852),a
8500,52.1999733,0.1385173,2,Gwydir Street (338),a
8501,52.1948354,0.1429557,2,Corrie Road (614),a
8502,52.1951396,0.1372336,2,Cambridge Station Car Park (car lane and cycle route) (450),a
8503,52.1960384,0.1410607,2,William Smith Close (410),a
8504,52.1969831,0.1421421,2,Argyle Street (107),a
8505,52.1997367,0.1345811,2,Cross Street (066),a
8506,52.2004821,0.1343702,2,Covent Garden (490),a
8507,52.1988798,0.1424401,2,Great Eastern Street (497),a
8508,52.2009803,0.1372446,2,Ditchburn Place (699),a
8509,52.2013412,0.1359239,2,Emery Street (579),a
8510,52.201124,0.1367652,2,Perowne Street (367),a
8511,52.2013412,0.1359239,2,Emery Road (576),a
8512,52.190897,0.1380328,2,Clifton Road (977),a
8513,52.1992384,0.1426516,2,Great Eastern Street (499),a
8514,52.1971177,0.1367575,2,St Barnabas Court (611),a
8515,52.1959605,0.1355757,2,Ravensworth Gardens (382),a
8516,52.1959805,0.1354342,2,Ravensworth Gardens (643),a
8517,52.1947657,0.1429227,2,Corrie Road (609),a
8518,52.193928,0.1414785,2,Rustat Road (871),a
8519,52.1910104,0.1427723,2,Bancroft Close (620),a
8520,52.1918148,0.1405477,2,Rustat Road (702),a
8521,52.1996686,0.1402129,2,Headly Street (300),a
8522,52.1968979,0.1369691,2,St Barnabas Court (076),a
8523,52.2007229,0.1406777,2,Headly Street (902),a
8524,52.1996966,0.1409584,2,Eagle Street (457),a
8525,52.1959304,0.1369048,2,Ravensworth Gardens (393),a
8526,52.2012455,0.1398349,2,Hooper Street (612),a
8527,52.1955256,0.1350046,2,Great Northern Road (885),a
8528,52.1958944,0.1371147,2,Ravensworth Gardens (395),a
8529,52.1951549,0.1414886,2,Rustat Close (911),a
8530,52.195192,0.1411913,2,Rustat Close (912),a
8531,52.1955581,0.140608,2,Rustat Avenue (841),a
8532,52.1950186,0.140412,2,Rustat Avenue (839),a
8533,52.1953193,0.1364878,2,Great Northern Road (738),a
8534,52.1914175,0.1404202,2,Rustat Road (951),a
8535,52.1952088,0.136952,2,Great Northern Road (868),a
8536,52.1977873,0.1352065,2,Tenison Road (555),a
8537,52.1981607,0.1419079,2,Argyle Street (110),a
8538,52.1962448,0.137466,2,Devonshire Road (585),a
8539,52.1975474,0.1416083,2,Swann's Terrace (900),a
8540,52.1959266,0.142212,2,Greville Road (031),a
8541,52.194152,0.1448979,2,Brackyn Road (848),a
8542,52.194878,0.1403544,2,Rustat Avenue (694),a
8543,52.1939433,0.1413683,2,Rustat Avenue (018),a
8544,52.1942224,0.1406506,2,Rustat Avenue (832),a
8545,52.1923225,0.133529,2,Brooklands Avenue (520),a
8546,52.1973927,0.138703,2,Angus Close (206),a
8547,52.2007229,0.1406777,2,Headly Street (910),a
8548,52.1995586,0.1408871,2,Hazell Street (540),a
8549,52.2008135,0.140719,2,Headly Street (314),a
8550,52.2003604,0.1412707,2,Eagle Street (331),a
8551,52.2001655,0.1411774,2,Eagle Street (456),a
8552,52.1986025,0.1432926,2,Cavendish Road (282),a
8553,52.1898146,0.1380075,2,Clifton Road (962),a
8554,52.193893,0.1359267,2,Mill Park (604),a
8555,52.1992908,0.1351615,2,Mawson Road (834),a
8556,52.1993646,0.1362812,2,Tenison Road (579),a
8557,52.197255,0.1448808,2,Hope Street (046),a
8558,52.1995772,0.1437009,2,Cavendish Road (283),a
8559,52.1995244,0.1344284,2,Glisson Road (812),a
8560,52.1923324,0.140862,2,Rustat Road (940),a
8561,52.1948146,0.1315204,2,Hills Road (697),a
8562,52.1968107,0.12709,2,Coronation Street (025),a
8563,52.1981027,0.1326886,2,Gresham Road (865),a
8564,52.1905689,0.1286987,2,Aberdeen Avenue (730),a
8565,52.1913807,0.1284907,2,Aberdeen Avenue (729),a
8566,52.1920457,0.1302716,2,Brooklands Avenue (514),a
8567,52.1919148,0.1290251,2,Brooklands Avenue (843),a
8568,52.1915119,0.1284571,2,Aberdeen Avenue (728),a
8569,52.1968844,0.122272,2,Trumpington Road (358),a
8570,52.194505,0.1319352,2,Hills Road (703),a
8571,52.192276,0.1239637,2,Trumpington Road (307),a
8572,52.1976043,0.1221743,2,Trumpington Road (349),a
8573,52.189937,0.132406,2,Glenalmond Avenue (369),a
8574,52.2010739,0.1315578,2,Mortimer Road (496),a
8575,52.1916077,0.1242955,2,Brooklands Avenue (526),a
8576,52.1938295,0.1229424,2,Trumpington Road (305),a
8577,52.1975262,0.1221834,2,Trumpington Road (348),a
8578,52.1965454,0.1222964,2,Trumpington Road (361),a
8579,52.194202,0.1227299,2,Trumpington Road (302),a
8580,52.1938819,0.1229038,2,Trumpington Road (304),a
8581,52.195911,0.1223051,2,Trumpington Road (362),a
8582,52.1981816,0.1244447,2,Lensfield Road (363),a
8583,52.1905629,0.1287002,2,Aberdeen Avenue (734),a
8584,52.189836,0.1308006,2,Shaftesbury Road (737),a
8585,52.1914736,0.1238866,2,Trumpington Road (933),a
8586,52.1987449,0.1265188,2,Lensfield Road (204),a
8587,52.1942298,0.1330961,2,Warren Close (926),a
8588,52.1906393,0.123154,2,Trumpington Road (932),a
8589,52.1967494,0.1267949,2,Coronation Street (759),a
8590,52.1896325,0.1246959,2,Newton Road (543),a
8591,52.1905429,0.1306314,2,Shaftesbury Road (124),a
8592,52.1895048,0.1249978,2,Newton Road (549),a
8593,52.1902773,0.1330672,2,Glenalmond Avenue (372),a
8594,52.1921474,0.1321435,2,Clarendon Road (276),a
